Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
12,1040,Galley equipment which does not need electrical power is called.,B,controlled equipment.,uncontrolled equipment.,minimum equipment.
12,1041,Galley trolleys must have placards indicating.,C,"location, position, flight number.","maximum weight, position, flight number.","Must be stowed for take-off, landing and turbulence."
12,1042,PTV type entertainment equipment.,B,has no capacity for digital information processing and transmitting.,is installed with seat electronic unit and multiplexing techniques.,is not the part of maintenance schedule.
12,1043,Hot fluids in an aircraft galley must have closed container lids at temperatures above.,C,65 °C.,55 °C.,45 °C.
12,1044,With regard to forward/rearward passenger seat installation.,C,you can only fit seats facing forward.,you can fit seats facing forward or rearward.,you can only fit seats as stated in the Declaration of Design and Performance (DPP).
12,1045,Attendant call is achieved by pressing a button on the passenger service unit (PSU). To reset the light.,A,the button is pushed again.,the button is pulled out.,a reset switch on the attendants panel is operated.
12,1046,"On large aeroplanes, containerised cargo is held down by.",B,rope.,side cart guides and fore and aft latches.,netting.
12,1047,A galley catering trolley with electrics is classed as.,B,an uncontrolled item.,a controlled item.,"neither, as it is removable."
12,1048,The minimum vertical projected separation between seat rows is.,B,7 inches.,3 inches.,5 inches.
12,1049,"On pulling the fire handle, the aural warning.",C,"goes off, the light goes off, hydraulics, bleed air and generator goes off.","stays on, the light extinguishes, the generator goes off line.","goes off, the light remains on, the generator goes off line."
12,1050,Engine wing firebottles should be charged with nitrogen at 15 °C to.,B,1250 psi.,600 psi.,1500 psi.
12,1051,A fire that can be put out by a crew member in a cargo bay is in a.,C,class A compensation.,class D compensation.,class B compensation.
12,1052,"In a capacitive fire detection system, if.",B,"there is a break, the system will not work.","there is a break, the system will work but not test satisfactory.","there is a short to earth, the system will work but not test satisfactory."
12,1053,A fire detection zone wiring can pass through another fire zone when.,A,the system and the extinguishing system are the same.,the system is different but the extinguishant is the same.,the system is the same but the extinguishant is different.
12,1054,When a fire test on a Systron Donor fire detector system is carried out.,B,a signal passes through the unbroken centre conductor to produce the warning.,it checks the integrity of the contacts.,the signal passes through the centre and back through the outer to give warning.
12,1055,When inspecting lavatory installations.,A,the ashtray should not be located close to the toilet paper holder.,No Smoking' sign should be fitted next to the ashtrays only.,the ashtray must be made of a thermoplastic material.
12,1056,"Lavatories must have, in the disposal container.",B,Freon extinguisher with white ball markings indicating when discharged.,Freon extinguisher with black ball markings indicating when discharged.,water/glycol extinguisher with white ball markings indicating when discharged.
12,1057,A fire detection loop must be capable of.,A,using master warning visual and aural signals.,detecting fire/overheat condition within 5 seconds and extinguishing such that after 30 seconds the condition is no longer present,using master warning visual signals only.
12,1058,A Systron-Donner fire detection system uses.,A,helium gas.,oxygen gas.,nitrogen gas.
12,1059,A toilet is fitted with thermal protection.,B,to protect against freezing at altitude.,to protect against the dangers of smoke and fire in the event of an overheat.,to protect against continuous flushing.
12,1060,What external warning is there for an APU fire?.,B,Aural.,Both aural and a red light.,Red light.
12,1061,Engine fire bottle pressure switches are operated by.,B,AC or DC.,DC.,AC.
12,1062,Fire tests on aircraft internal furnishings must be carried out.,C,every two years.,every five years.,only when equipment items fail random tests.
12,1063,A cockpit check on the engine firewire system is a.,B,calibration check.,continuity check.,function check.
12,1064,When the fire handle is operated it.,B,cuts off fuel and hydraulics. Generator remains on line to provide electrical power.,"cuts off field current, hydraulics and fuel and operates fire extinguishers.",operates fire extinguisher only.
12,1065,"What is the contamination monitor for, in a Systron Donner fire detection system?.",B,Volts drop.,Dirty contacts.,Integrity comparator.
12,1066,Fireproofing of cabin material should be done.,B,every 2 years.,when a sample fails.,every 5 years.
12,1067,What test is carried out to ensure serviceability of a squib?.,C,Bottles are fired.,Safety ohmmeter is used to check voltage.,A continuity check.
12,1068,"In a gas firewire system, what causes the firewire caption to come on when heat is applied?.",B,Continuity.,Pressure.,Capacitance increase.
12,1069,Toilet fire detection issues can be found in.,A,AWN 83.,CAAIPs.,AWN 80.
12,1070,The outside casing of a firewire has.,A,same potential as ground.,28 VDC potential above ground.,115 VDC potential above ground.
12,1071,A cargo compartment which will contain a fire itself and ventilate is a class.,B,A.,D.,C.
12,1072,Smoke detectors consist of a.,B,lamp detecting 2% smoke.,photoelectric cell detecting 10% smoke.,photoelectric cell detecting 2% smoke.
12,1073,"In a toilet smoke condition, what would be the indication?.",A,Either a light or an audible warning in the cabin.,Light in the cabin.,Audible warning in the cabin.
12,1074,What do you check when carrying out an insulation check on a continuous firewire loop?.,C,"The firewire, sensor & controller.",The outside of the firewire to earth.,The firewire.
12,1075,"When the fire-handle switch is pulled, a.",C,"red warning light stays on. Generator, hydraulics & fuel stays on.",red warning light goes off. Generator goes offline.,"red warning light stays on. Generator, hydraulics, & fuel is cut off."
12,1076,What are the minimum number of fire bottles in a cabin with 201- 300 people?.,B,3 BCF.,4 Fire Extinguishers.,4 Methyl Bromide.
12,1077,How often do hand-held extinguishers have to be weighed?.,C,Bi-annually.,Every 5 years.,Annually.
12,1078,The weight of an extinguisher is stamped.,B,on bracket.,on head fitting.,on base of body.
12,1079,How can fire extinguisher be identified as being used?.,B,Check the tell-tale wire.,Weighed.,Check the pressure.
12,1080,Portable fire extinguishers are operated by.,B,turning upside down and squeeze button/trigger.,breaking the tell tale/tamper-proof seal then operated by the handle.,one single operation until fire extinguisher is empty.
12,1081,How many fire extinguishers are required on an aircraft with 501 passengers?.,B,6.,7.,5.
12,1082,How many fire extinguishers are required on an aircraft having 401 - 500 passengers?.,A,6.,8.,5.
12,1083,CO2 fire extinguishers are used on.,A,all fires in fuselage.,engines only.,baggage holds only.
12,1084,A fuel crossfeed valve is usually in.,A,the closed position.,the open position.,its last position.
12,1085,Sliding couplings in fuel systems are used on.,C,low pressure systems.,high pressure systems.,air or vapour systems.
12,1086,A fuel cross-feed valve is lubricated.,C,by internal cooling.,by air.,by the fuel.
12,1087,Fuel cross feed valves are operated by the.,A,28 V DC bus.,115 V AC.,battery.
12,1088,Fuel systems that are interconnected must have.,C,separate venting for each tank.,no airspace.,air spaces interconnected.
12,1089,"As fuel level increases, system capacitance.",C,decreases.,no change.,increases.
12,1090,When refuelling.,B,the fuel nozzle will automatically cut off the supply when the tank is full.,it is important not to fill the expansion space in the tank.,it is important to fill the expansion space in the tank.
12,1091,When using Biopor microbial fuel growth treatment.,A,it is added to the fuel and burnt.,it is applied dry and left.,it is applied wet and flushed out.
12,1092,Microbial growth is.,B,red dots.,brown black slime.,green sludge.
12,1093,Bladder type fuel tanks are secured by.,C,bolts.,contact adhesive.,press type rivets.
12,1094,A zero fuel test on a fuel quantity indicating system is carried out with.,C,tanks completely full.,tanks completely empty.,tanks empty apart from unusable fuel.
12,1095,"After a tank bag has been replaced, a fuel flow test should be carried out at.",B,tank outlet.,engine inlet.,tank shut-off valve point.
12,1096,"In biologically contaminated fuel, corrosion takes place.",A,below the fungal colonies.,the top of the tank.,the bottom 2 inches of the tank.
12,1097,"If an aircraft has ability to transfer fuel in flight, provision must be made to.",A,shut off fuel before structural damage.,provide overflow facility to dump fuel.,stop engine from using tank during transfer.
12,1098,In a fuel system with interconnected vents.,B,an expansion space is not required.,the expansion space must be 2% of the tank capacity.,the expansion space must be 10% of the tank capacity.
12,1099,Fuel tanks interconnected must have.,B,vents to allow overfueling.,protection against overfill for tanks and fuel system.,tank where fuel is fed from both tanks to engine inlet.
12,1100,When a FADEC system loses air data input it goes to.,A,soft reversion.,hard reversion.,mechanical reversion.
12,1101,Pressure refuelling is carried out at.,B,20 PSI.,40 PSI.,15 PSI.
12,1102,Cross feed valves permit fuel transfer from.,C,tank to tank.,left tank to right tank.,any tank to any engine.
12,1103,What is fitted to the fuel jettison pipe to prevent vaporisation?,A,An anti-corona device.,A corona device.,A nozzle.
12,1104,What happens to the capacitance in a fuel contents gauge as fuel is used?.,C,Depends on altitude.,Increases.,Decreases.
12,1105,"When an aircraft is put into storage for medium / long periods, the fuel tanks should.",A,have some fuel left in to prevent sealant from deteriorating/drying out.,be full.,be empty.
12,1106,Integral fuel booster pumps.,B,require ram air cooling.,lets the fuel do cooling.,require no cooling.
12,1107,The purpose of a scavenge system within a fuel system is.,C,to ensure that all unused fuel is returned to the tanks efficiently,to ensure that all available fuel can be used.,to ensure that any water in the fuel is constantly dispersed thus reducing microbiological contamination.
12,1108,"In a light fixed wing aircraft, the fuel warning light indicates.",C,pump failure.,the tank does not pressurise.,"ice blockage, filter popped or pump fail."
12,1109,How is fuel supplied to a turbine engine?.,A,By a fuel boost pump.,By suction from the engine driven fuel pump.,By a gravity feed pump.
12,1110,A fuel tank suction valve will open when,A,the booster pump fails.,both the engine driven and booster pump fail.,the engine driven pump fails.
12,1111,To prevent water condensation in a fuel tank.,A,the tank should be filled as full as possible.,the tank should be filled with the minimum fuel possible.,the filler cap should be left open.
12,1112,To protect the centre tank fuselage area from a vapour build up.,C,ram air is circulated around the tank.,a shroud vent and overboard drain is fitted.,cabin air is bled around the tank.
12,1113,"When a fuel jettison valve is in transit, the magnetic indicator would show.",B,amber and in line.,amber and cross line.,green and in line.
12,1114,"When considering the basic categories of fuel tank construction, which of the following is most prone to leaks?.",B,Rigid.,Integral.,Flexible.
12,1115,"On removal of a fuel tank booster pump, fuel is observed running out of the boost pump canister, this could be caused by.",A,the pressure outlet check valve is not correctly seated.,fuel draining out of the pressure switch bleed.,fuel leaking past the inlet screens.
12,1116,Crossfeed valves are normally fitted with.,A,two 28 V DC motors.,two three-phase AC motors.,two single phase AC motors.
12,1117,A shroud vent and overload drain would normally be found on.,A,fuel tank vent pipes.,fuel jettison system.,the APU fuel feed.
12,1118,To shut-off the LP fuel supply to the engine for the purpose of engine removal you would.,C,close the cross bleed valve.,close the HP fuel lock.,pull the fire handle.
12,1119,A leak from a fuel tank which manifests as fuel dripping from the tank is classified as a.,C,stain.,seep.,run.
12,1120,Calcium Chromate tablets can be fitted in integral tanks. Before installation the linen bag should be wetted with.,A,Water.,Methylated Spirit.,Kerosene.
12,1121,A check valve is fitted to a fuel jettison system to.,B,prevent the centre from being defuelled.,prevent the dumping of the outer tanks.,automatically stop the fuel jettison operation after a period of time.
12,1122,The advantages of integral fuel tanks are that they.,B,"are cheaper to manufacture, more durable and easier to maintain.",use the maximum volume for fuel and have the minimum amount of weight.,are easier to design and construct and use the maximum volume of fuel.
12,1123,On Large transport aircraft fuel is delivered to each engine using.,B,a parallel system.,the same system for each engine.,a separate system for each engine.
12,1124,A purpose of a 'cut-out' in a hydraulic system.,C,is to prevent creep in jack operated services which have several selected positions.,is to limit loss of fluid in the event of pipe fracture.,is to relieve the pump of load when the operation of services is complete and the accumulator charged with fluid.
12,1125,Hydraulic pressure can be restored by.,A,compressing the air charge in an accumulator.,the use of a pressure/heat exchanger.,compressing the fluid in a reservoir.
12,1126,What is the colour of the band on a hydraulic seal?.,B,Yellow.,Green.,White.
12,1127,A maintainer valve in an hydraulic system will.,A,allow continued press to essential systems during times of reduced supply.,dampen pressure inputs.,maintain a high pressure to all systems.
12,1128,Where is the temperature overheat switch located in a hydraulic pump?.,C,In the pressure line.,In the suction line.,In the case drain.
12,1129,What happens if a component has an internal hydraulic leak?.,C,Fluid loss.,Increase in fluid pressure.,Increase in fluid temperature.
12,1130,What happens to hydraulic fluid when it is overheated?.,A,Increase acidity.,Increase viscosity.,Increase alkalinity.
12,1131,How is the hydraulic pump depressurising solenoid actuated?.,C,Energised both open and closed depending on cockpit selection.,Energised Open.,Energised Closed for fail-safe.
12,1132,How do you prevent hydraulic fluid frothing?.,A,By pressurising.,Vent Reservoir to atmosphere.,Pass over a tray.
12,1133,Accumulators as fitted to aircraft hydraulic systems.,B,are only ever used in an emergency.,store fluid under pressure.,provide additional fluid if leaks occur.
12,1134,A Skydrol hydraulic fluid seal would be made of.,C,natural rubber.,synthetic rubber.,"butyl rubber, ethylene propylene or Teflon."
12,1135,Synthetic hydraulic fluid subjected to overheating is high in.,A,acidity.,alkalinity.,viscosity.
12,1136,A normal hydraulic system will.,A,show pressure and source of hydraulics.,show fluid temperature and quantity.,illuminate a light in the cockpit when the system is ready.
12,1137,A constant volume hydraulic system uses what to relieve pressure in system when no services are being used?.,C,Pressure relief valve.,Return line back to pump.,ACOV.
12,1138,The control of hydraulically powered emergency electrical generator frequency is by.,B,restriction valve.,angle of swashplate.,IDG.
12,1139,Hydraulic systems normally operate at.,B,1800 PSI.,3000 PSI.,300 PSI.
12,1140,When flushing hydraulic systems.,C,flush with methylated spirit.,flush with any hydraulic oil.,flush with same hydraulic oil.
12,1141,When replenishing a hydraulic system.,C,use any hydraulic fluid.,use any hydraulic fluid made by the same manufacturer.,use the same/correct hydraulic fluid.
12,1142,When replacing a flexible pipe.,C,do a bonding check.,tighten only hand tight.,use two spanners to stop pipe from twisting.
12,1143,How do you remove air from hydraulic fluid?.,C,Vent to atmosphere.,Pass through a restriction.,Pass over a tray.
12,1144,A pressure control relay in a hydraulic pump is.,C,energised to the run position.,used to prevent anything happening until there is hydraulic pressure.,de-energised to start the pump.
12,1145,A constant delivery pump has its output varied with.,A,regulators.,gears.,servo pressure.
12,1146,A variable angled pump starts at.,C,half way position.,minimum stroke.,maximum stroke.
12,1147,A check flow valve in a hydraulic system prevents.,B,pump cavitation.,reverse flow.,overpressure.
12,1148,A duplex seal consist of.,C,a square section rubber ring within a steel washer.,a hard rubber square section ring with a soft rubber square section inner ring.,a rubber 'T' section ring sandwiched between two Teflon rings.
12,1149,When is an hydraulic de-pressurising valve energised?.,C,When selected on.,When there is sufficient hydraulic pressure available.,When selected off.
12,1150,A fixed volume axial pump contains the following rotating parts.,C,"Drive Shaft, Swash Plate & Valve Block.",Swash Plate & Valve Block.,"Drive Shaft, Swash Plate & Cylinder Block."
12,1151,An hydraulic closed system is one where.,A,pressure is maintained at the selector valves at all times.,there is no pressure at the selector valves when no functions are required.,most of the major components of the system are included in a self contained unit.
12,1152,What constitutes a hydraulic power pack?.,B,Variable swashplate pump.,"Reservoir, pump, selector valve, filter.",Hydraulic oil accumulator.
12,1153,If an accumulator loses air pressure there will be.,C,rapid depressurisation of system.,pump cavitation.,rapid fluctuations of instruments.
12,1154,A marker number on a pipe indicates.,B,the thickness of the wall on the pipe.,the specification of the pipe throughout the pipe run.,the type of fluid used to pressure test the pipe.
12,1155,One reason for fitting an accumulator in an hydraulic system is to.,B,minimize the possibility of pump cavitation.,absorb pressure surges.,relieve excess pressure.
12,1156,A thermal relief valve is fitted to an hydraulic system to.,C,prevent a leak back of pressure.,prevent excess temperature.,relieve excess pressure.
12,1157,A component in a hydraulic system which ensures instantaneous action when a service is selected is.,A,accumulator.,engine driven pump.,selector.
12,1158,A shuttle valve is used for.,C,preventing fluid loss from a leaking jack.,maintaining fluid press when the emergency system fails.,change over from main to auxiliary system in the case of failure.
12,1159,Restrictor valves in an hydraulic system are used to.,B,restrict the rate of pressure build up.,control the rate of system operation.,limit the maximum pressure.
12,1160,The purpose of a mechanical sequence valve is to ensure the operation of.,A,landing gear and doors.,safety switches.,brake anti-skid units.
12,1161,The purpose of a non-return valve is to.,A,direct fluid to the hydraulic actuator.,restrict the movement of components.,isolate one component from another.
12,1162,The end fittings on a NRV are normally different to.,C,facilitate bleeding of the system.,allow a full flow from the valve.,prevent incorrect installation.
12,1163,"A hydraulic accumulator is charged with initial air pressure of 1000 PSI. When the hydraulic system pressure of 3000 PSI is reached, the air pressure is.",B,4000 PSI.,3000 PSI.,1000 PSI.
12,1164,Automatic cut-out valve hammering is caused by.,A,low accumulator pressure.,moisture in the fluid.,relief valve set too high.
12,1165,Hand pumps are normally single cylinder double acting because of the.,A,two NRVS fitted.,relief valve.,piston ram displacement.
12,1166,"During a leak test of an hydraulic system, system pressure.",C,is not important.,must be minimum working.,must be at maximum.
12,1167,Constant delivery hydraulic pumps.,B,require an automatic cut-out valve in the system.,require an automatic cut-out valve and accumulator in the system.,are self idling.
12,1168,Mechanical sequence valves are operated by.,A,a striker pin.,the pilot.,the operation of a NRV.
12,1169,Pressure relay valves are fitted.,A,before a pressure gauge.,before a pressure sequence valve.,before a pressure relief valve.
12,1170,Before checking the initial pressure in the hydraulic accumulator.,B,the reservoir must be checked for correct level.,the fluid pressure must be released.,all air must be bled from the system.
12,1171,Hydraulic reservoirs are pressurized to.,C,provide a reserve of stored energy.,maintain a constant fluid level.,minimize the possibility of pump cavitation.
12,1172,"In aircraft hydraulic systems, it is permissible to use.",A,only the specified fluid.,any fluid of the same specific gravity.,any hydraulic fluid available.
12,1173,The essential components of a hydraulic system of the constant delivery type are an.,A,accumulator and automatic cut-out valve.,accumulator and shuttle valve.,accumulator and relay valve.
12,1174,An automatic cut-out valve will.,B,limit pump wear.,prevent the hydraulic lock forming.,raise fluid boiling point.
12,1175,A maintaining valve is fitted to a hydraulic system.,C,to maintain a back pressure to the accumulator.,relieve excessive pressure to return.,to ensure a supply of fluid to essential services in the event of system failure.
12,1176,A thermal relief valve.,B,senses fluid temperature change.,senses fluid pressure.,provides cooling for the fluid.
12,1177,Hydraulic systems are normally flushed with.,B,methylated spirits.,the same type of fluid as used in the system.,any clean hydraulic fluid.
12,1178,Phosphate Ester hydraulic fluid requires which kind of seals?.,A,Butyl Rubber.,Synthetic Rubber.,Natural Rubber.
12,1179,A RAT hydraulic pump is for.,C,landing gear and auto-brake systems.,nose wheel steering.,flying controls if hydraulic power lost.
12,1180,Hydraulic hand-pump fluid supply is taken from.,C,a tap into a convenient return line.,a stack pipe higher than the normal level.,the bottom of the reservoir.
12,1181,Hand pumps in hydraulic systems are normally.,C,single acting.,low pressure.,double acting.
12,1182,To enable an hydraulic system to operate two components requiring different pressures.,A,a pressure reducing valve is used.,a pressure regulating valve is used.,a pressure relief valve is used.
12,1183,The force exerted by a hydraulic cylinder is equal to.,B,area * volume.,area * pressure.,pressure * stroke.
12,1184,A tandem PFCU.,C,has two control surfaces under its control.,has the rams parallel.,has the actuator rams co-axial.
12,1185,"The reason why slack must be left in a flexible hose during installation, is a flexible hose under pressure.",C,expands in length and diameter.,contracts in length and diameter.,contracts in length and expands in diameter.
12,1186,An automatic cut-out valve is necessary in a hydraulic system with.,A,a fixed volume pump.,pressures above 3000 PSI.,a variable volume pump.
12,1187,How is a serrated rod ice detector bench tested?.,A,Screwdriver torque test.,By a motor load test.,Motor test and go / no-go gap measurement.
12,1188,Windshield heating provides.,B,thermal expansion for a tighter fit.,impact resistance enhancement.,increases strength to resist cabin pressure.
12,1189,At what pressure and temperature is anti ice fluid applied?.,C,7 °F at 100 PSI.,70 °C at 100 PSI.,70 °F at 10 PSI.
12,1190,The advantage of leading edge fluid de-icing is.,B,less of a fire hazard.,aerodynamic shape is not disturbed.,more efficient.
12,1191,"On large transport aircraft, the windshield wiper system is.",C,one system for both sides but with the same power source.,independent on each side but with the same power source.,independent on each side with different power sources.
12,1192,Prior to securing a leading edge de-icing boot you must.,A,remove all paint.,paint the surface.,shave rivet to prevent further abrasion.
12,1193,"On a 'hot rod' type of ice detector, it is switched on.",B,all the time.,when selected by the crew.,when in the air.
12,1194,Ice formation on wings is due to.,C,suspended ice crystals melting on contact with the wing and instantly re-freezing.,ice crystals forming layers on contact with the wing.,supercooled water changing state on contact with the wing.
12,1195,"When a vibrating rod ice detector has de-iced, the warning lamp on the flight deck.",C,goes out immediately.,goes out after one more cycle.,goes out after a set period of time.
12,1196,De-misting of passenger windows is provided by.,C,sealed window.,an electrical heating element.,air from the cabin.
12,1197,A deicer boot is completely bonded to the leading edge to.,B,provide smoother airflow over leading edge.,prevent electrical static build up.,provide more efficient deicer cycles.
12,1198,"In a cockpit window heater system, the autotransformer.",C,supplies DC power for heating.,supplies AC Power for heating.,steps up output for severe weather conditions.
12,1199,Windshield rain repellent is applied.,A,when rain is on windows and spread by wipers.,before rain and spread on window surface by wipers.,when in heavy rain so vision is unobscured.
12,1200,Pneumatic rain removal systems.,A,use engine bleed air at high velocity to remove water droplets from windscreen.,are not permitted on large transport aircraft.,use a pneumatic motor to drive windscreen wipers.
12,1201,Windscreen wiper torque tests are carried out at.,C,blade attachment end.,centre point of the blade.,the shaft end.
12,1202,Windscreen autotransformers.,B,step down voltage.,step up voltage.,are used to supply extra current under difficult conditions.
12,1203,"An ice deposit formed when liquid water flows over the airframe before freezing, and which is dense, tough and sticks closely to the surface is called",A,glaze Ice.,rime Ice.,hoar Frost.
12,1204,When testing pitot head heaters.,B,they can only be checked by noting the temperature rise of the probe.,they must only be switched on for the minimum time required to check serviceability.,they should be switched on for five minutes to allow to stabilise before taking ammeter readings.
12,1205,Windscreen heating is supplied from.,A,"frequency wild generator, direct to the windscreen.","DC generator, via a transformer.","frequency wild generator, via a rectifier."
12,1206,A wing thermal anti-ice annunciator is illuminated permanently in flight deck without selection being made. The most probable cause would be.,A,a short circuit.,an open circuit.,normal.
12,1207,Air for anti-icing of the wings is obtained from.,B,air conditioning ducting.,engine compressors.,a combustion heater.
12,1208,The usual material for pipelines in a fluid deice system.,C,stainless steel.,Monel.,nylon.
12,1209,"When operating a windscreen wiper on the ground, make sure to.",B,use slow wiper only.,use water as lubricant when operating.,place soft cloth between blade and window.
12,1210,What is run-back ice?.,A,Glaze ice.,Rime ice.,Glime ice.
12,1211,Spongy brakes are usually a result of.,B,internal leakage.,air in the system.,external leakage.
12,1212,Over inflated tyres may cause damage to the.,B,wheel hub.,wheel flange.,brake drum.
12,1213,A brake debooster valve is provided for.,B,increasing the pressure and applying the brakes rapidly.,applying brake pressure slowly and releasing the brakes quickly.,decreasing the pressure and slowly releasing the brakes.
12,1214,Tubeless tyres are stored.,B,at 15 to 20 P.S.I.,vertically.,horizontally maximum of four high with smallest diameter tyre on top.
12,1215,A badly corroded and pitted brake disk will.,B,produce a loss of fluid.,"wear brake pads too quickly, and should be replaced.","be serviceable, and provide better grip."
12,1216,How much oxygen is in a tyre (as a maximum)?.,B,5% by pressure.,5% by volume.,15% by volume.
12,1217,A tyre specification 32 * 10.75-14. What does the 10.75 refer to?.,B,Overall diameter.,Section Width.,Bead diameter.
12,1218,"When servicing an oleo, fluid comes out of the air valve when the leg is depressurised?.",B,Separator plate stuck open.,The leg is serviceable - the separator has bottomed.,Leaking air/oil seals.
12,1219,The type of fluid in an oleo strut will depend upon.,B,the type of seal material.,heat generated in operation of the system.,type of fluid most readily available.
12,1220,A restrictor valve.,B,speed up the flow in one direction.,may be used to slow down undercarriage extension.,restrict the extent of travel of the undercarriage.
12,1221,The function of the oil in a shock absorber is to.,B,absorb the landing shock.,damp the rebound.,ensure the separator does not bottom.
12,1222,The purpose of the flutter plate in a shock absorber is to.,A,permit free flow of oil during compression and restriction of oil during extension.,restrict the compression of the air.,separate the oil from the air.
12,1223,Made up wheels should be stored.,B,horizontal no more than 4 high.,vertical at 20/30 PSI charge.,vertical at working pressure.
12,1224,"When checking for alignment of a MLG, check.",C,"symmetry, twist, tracking.","symmetry, splay, tracking.","symmetry, tracking, camber."
12,1225,These markings are found on a tyre 32 * 10.45 R 14. What does the number 32 mean?.,B,Inner diameter.,Outer diameter.,width.
12,1226,A green/grey dot marking on aircraft tyre casing represents.,B,military reference.,breather points.,the light part of the tyre.
12,1227,"In detachable flange type wheels, the flange is secured by.",B,a retainer plate.,a lock ring.,bolts.
12,1228,Fuse plugs in aircraft tyres are.,A,for overpressure protection.,to deflate the tyre before removal.,for over temperature protection.
12,1229,A breaker strip in an aircraft tyre is.,C,to provide a wear indication.,to indicate the position for tyre levers.,to provide strength.
12,1230,"If fluid leaks along with air whilst oleo charging, this is.",C,caused by a leaky seal.,normal.,due to excessive charging pressure.
12,1231,A red dot / triangle mark on aircraft tyres means.,C,military reference.,breather points.,the light part of the tyre.
12,1232,"When fitting a tyre, the red dot should be positioned.",B,opposite the charging valve.,adjacent to the charging valve.,on the other side of the wheel opposite to the charging valve.
12,1233,Composite brake units.,C,have less weight than normal brake units but fade away at high temperatures.,weigh the same as normal brake units and fade away at high temperatures.,have less weight than normal brake units and have increased efficiency at high temperatures
12,1234,A restrictor valve can be used.,B,to increase the speed of undercarriage retraction.,to reduce the speed of the undercarriage extension.,to increase the speed of the undercarriage extension.
12,1235,"When an undercarriage is lowered, it tends to creep back up. The fault could be.",B,a stuck relief valve.,a leaky selector valve.,the emergency system.
12,1236,Vents holes are found on.,A,tubed and tubeless tyres.,tubed tyres.,tubeless tyres.
12,1237,At what temperature does a yellow fuse plug melt at?.,A,200 °C.,250 °C.,150 °C.
12,1238,The cam plate in a nose undercarriage is.,A,to align for nose wheel on nose undercarriage retraction.,part of the shimmy damper.,for alignment of the nose wheel steering on nose undercarriage extension.
12,1239,What is tyre creep related to?.,B,Vertical movement of the tyre.,Tyre moving around the wheel.,Horizontal movement of the tyre.
12,1240,Aquaplaning' can be reduced by.,C,lowering slats.,increased flaring.,an anti-skid device.
12,1241,Why is a hydraulic damper fitted to a nose wheel steering system?.,C,To centralise the nose leg assembly during an up selection.,To centralise the nose wheel during an up selection.,To reduce vibration and shimmy.
12,1242,What decides the type of oil used in an undercarriage leg?.,A,The types of seals the leg uses.,The material of the leg.,"Neither, any oil can be used."
12,1243,"If an undercarriage oleo has insufficient deflection, the likely cause is.",C,oil level too high.,loss of pressure/leakage.,air pressure too high.
12,1244,Some helicopters are fitted with floats. These are.,B,"manufactured with one float inside another float, so that if the outer leaks it will not cause instability.",partitioned so that any one compartment that leaks will not cause instability.,monocoque structure.
12,1245,A fusible plug fitted to an aircraft wheel prevents.,C,"brakes seizure, if brake stators and rotors weld together under excessive temperatures.",over inflation of tyres during servicing.,tyre bursts due to high temperatures created by excessive braking.
12,1246,The breaker strip of a tyre is fitted.,B,between the apex strip and the casing piles.,between the tread rubber and the casing piles.,between the bead and the casing piles.
12,1247,Nose wheel steering in a modern helicopter is by.,A,rudder pedals.,the control column.,a separate pilot operated control.
12,1248,The fusible plugs installed in some aircraft wheel will.,B,facilitate servicing of the wheel assembly.,melt at a specified elevated temperature.,eliminate the need to check air pressure.
12,1249,Excessive wear in the shoulder area of an aircraft tyre is an indication of.,A,under-inflation.,excessive toe-in.,over-inflation.
12,1250,Ribbed tyres with marker tie bars may be worn to.,C,1 mm from the rib base.,the base of the tie bar.,the top of the tie bar.
12,1251,Brake deboosters.,B,assist the operation of the anti-skid unit.,reduce the hydraulic pressure entering the brakes.,increase the hydraulic pressure entering the brakes.
12,1252,A modulator is fitted in conjunction with.,A,anti-skid units.,non-return valve.,brake control valves.
12,1253,Tubed tyres are stored.,A,"horizontally, up to 4 in total with the smallest at the top.","horizontally, up to 4 in total staggering them to prevent distortion of beads.","horizontally, up to 4 in total in a rack with supporting tubes so each tyre is supported at 2 points."
12,1254,"On a main landing gear, what is positive camber?.",B,Front of wheels closer to fuselage.,Bottom of wheels closer to fuselage.,Top of wheels closer to fuselage.
12,1255,How is skid gear attached to a helicopter?.,A,Attached to a spring assembly.,Bolted on.,Welded on.
12,1256,Tyre creep could be caused by.,C,overpressure.,excessive wear.,under pressure.
12,1257,When inflating a tyre and you notice ice in the valve stem.,B,heat the valve stem gently with a blow torch.,wait for ice to melt before carrying on with inflation.,carry on inflating as ice in the valve stem is no problem.
12,1258,Un-mounted tubeless tyres must be stored.,C,horizontally.,in the manufactures boxes.,vertically.
12,1259,"With a single oleo leg with a stub axle used, the torque links will.",B,allow the wheel to shimmy.,keep the wheel in track.,assist the wheel to castor.
12,1260,"When fitting a tyre to a hub, the red spot on the tyre should be in line with.",A,the valve assembly.,opposite side to the valve assembly.,maker's serial number.
12,1261,A red or yellow line on an inner tube would indicate.,B,light spot.,heavy spot.,balance indicator.
12,1262,"On a multi-brake unit with automatic adjusters, brake wear is checked by.",B,measuring the protrusion of the indicator pins with the brakes released.,application of the brakes and checking indicator pin protrusion.,using a go-no go gauge to measure the gap between the cylinder and the thrust plate.
