Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
8,887,Critical Mach Number is defined as.    ,B,that number at which the airflow becomes supersonic.          ,that free-stream Mach Number at which some part of the airflow over the aircraft becomes sonic.,the minimum mach number at which the aircraft can go supersonic. 
8,888,The transonic region is a region of.  ,C,all subsonic.     ,all supersonic.,mixed airflow. 
8,889,Immediately downstream of an oblique shockwave is always.                      ,A,supersonic.      ,the same as upstream. ,subsonic.         
8,890,Wave drag.                  ,C,increases in the supersonic region.  ,increases at the low speed stall.          ,increases in the transonic region.        
8,891,For increased Mcrit.  ,A,decrease thickness/chord ratio.,decrease sweepback.   ,decrease true airspeed.            
8,892,Symptoms of shock stall are. ,B,"decrease in speed, buffet and movement of the centre of pressure.   ","buffet, loss of control, and instability.","compressibility effects, buffet and loss of control.  "
8,893,Sweepback increases Mcrit by.                       ,B,decreasing the amount of airflow over the lowest point on the aerofoil section.       ,decreasing the amount of airflow over the highest point on the aerofoil section.      ,increasing the amount of airflow over the highest point on the aerofoil section.
8,894,Mach number is.                      ,A,the ratio of the aircrafts TAS to the speed of sound at the same atmospheric conditions.    ,the ratio of the aircrafts IAS to the speed of sound at the same atmospheric conditions.     ,the ratio of the aircrafts TAS to the speed of sound at sea level. 
8,895,The critical Mach number is.     ,C,the Mach No. when a shock wave forms at the leading edge.,the Mach No. when the aircraft reaches the speed of sound.,the aircraft Mach. No. when the airflow reaches the speed of sound at some point on the aircraft.
8,896,Above the Critical Mach No. the drag coefficient will.  ,B,remain the same. ,start to increase.          ,start to decrease.   
8,897,"A wing of low thickness/chord ratio, the Critical Mach No. will be. ",B,lower than a wing of high thickness/chord ratio.        ,higher than a wing of high thickness/chord ratio.   ,the same as a wing of high thickness/chord ratio. 
8,898,An aeroplane flying above the Critical Mach No. will usually experience.    ,C,a nose up pitch.           ,an oscillation in pitch.,a nose down pitch       
8,899,Tuck-under can be counteracted by.  ,A,mach trim.       ,aileron reversal.           ,trim tabs.         
8,900,What causes tuckunder?.                    ,C,Flap back effect.   ,Shock stall.      ,Aileron reversal.  
8,901,When does a shock stall occur?. ,B,When the aircraft forward speed is above Mach One.  ,At the critical Mach number of the aeroplane.  ,When the aircraft reaches speed of sound in a dive. 
8,902,"With an increase in altitude under I.S.A. conditions, the temperature in the troposphere. ",C,increases. ,remains constant.   ,decreases.        
8,903,Air either side of an oblique shockwave is generally.    ,B,sonic.   ,supersonic.      ,subsonic.         
8,905,Downstream of a normal shock wave.  ,B,pressure decreases temperature increases.       ,pressure and temperature increase.   ,pressure and temperature decrease. 
8,906,Speed of sound varies with.        ,B,altitude.           ,temperature.    ,pressure.          
8,907,"Immediately downstream of a normal shockwave, air is always.    ",A,subsonic.         ,supersonic.      ,the same as upstream.
8,908,Increased sweepback.             ,B,improves tip stall characteristics. ,raises Mcrit.     ,decreases stability.  
8,909,Aerodynamic heating.             ,A,increases as a function of airspeed.     ,increases with skin friction.    ,decreases with altitude.      
8,910,To overcome ineffective control surface problems in the transonic region. ,A,an all moving tailplane may be used.,hydraulic powered elevators may be used.  ,Frise ailerons may be used.     
8,911,"An aircraft flying below the tropopause descends at a constant True Airspeed, its Mach. No. will.                       ",C,remain the same.    ,increase.          ,decrease.         
8,912,"To counter the effect of a shift of centre of pressure as an aircraft flies through the transonic region, fuel is pumped.                    ",B,forwards.  ,backwards.      ,sideways.        
8,913,"An aircraft flying above the tropopause descends at a constant True Airspeed, its Mach. No. will.    ",A,remain the same.         ,decrease.         ,increase.          
8,914,The velocity of sound with an increase in altitude will.  ,C,remain constant.  ,increase.          ,decrease.
8,915,Mach number equals the ratio of.     ,C,altitude to airspeed.    ,sonic speed to indicated airspeed.      ,true airspeed to local sonic speed. 
8,916,Tuck-under is caused by.   ,C,tip stall on a straight wing aircraft.     ,tip stall on a swept wing aircraft.        ,root stall on a swept wing aircraft.
8,917,The purpose of sweepback on an aerofoil is to. ,C,decrease drag. ,decrease Mcrit.            ,increase Mcrit.
8,918,"As the airspeed over a cambered wing is increased, a shock wave will appear initially.                        ",C,at the leading edge.     ,at the trailing edge. ,near the point of maximum curvature.            
8,919,The angle of attack of a blade is the.   ,C,angle between the spin axis and relative air flow.,angle between the chord line and plane of rotation.,angle between the chord line and relative airflow.     
8,920,"On a helicopter, what is blade dragging?.   ",C,Movement of each blade vertically about their lateral hinges. ,Contact of the blade tips on the ground.    ,Movement of each blade horizontally about their vertical hinge. 
8,921,Lift generated by a blade is proportional to the.    ,B,relative airflow and the pitch. ,aircraft airspeed and angle of attack.  ,relative airflow and the angle of attack.    
8,922,What effect does the ground have on a helicopter?.   ,B,No effect.        ,Increases lift.   ,Increases thrust.          
8,923,What damps vibrations on a helicopter?.     ,C,Swashplate.     ,Scissor levers.,Bifilar damper.            
8,924,What design factors govern RPM of a helicopter rotor?.   ,A,Weight of blade.  ,Fineness ratio.,Engine and gearbox. 
8,925,Relative velocity of a helicopter rotor.                       ,A,increases at forward travelling blade. ,is equal for all blades. ,increases at retreating blade.   
8,926,"When OAT increases, what happens to an helicopter operating ceiling?.   ",A,Decrease.,Increase.          ,No effect.  
8,927,"With the helicopter in forward flight, parasitic drag will cause the helicopter to.  ",A,pitch nose down with an increase in forward airspeed. ,pitch nose down with a decrease in forward airspeed.     ,pitch nose up with an increase in forward in airspeed.    
8,928,When a blade moves about the flapping hinge.    ,C,the pitch angle of the blade always reduces.,the drag forces on the blade change.,the drag forces on the blade change and the angle of attack (AOA) changes.  
8,929,"To maintain the position of the helicopter with a decrease in air density, the pilot must increase.                      ",C,main rotor RPM.     ,cyclic pitch.     ,collective pitch.           
8,930,The forces which govern the coning angle are. ,A,lift and centrifugal force.        ,thrust and centrifugal force.   ,lift and thrust. 
8,931,"As a helicopter accelerates in level forward flight above approximately 15 knots, it will be necessary to : .                    ",A,reduce power because of the additional lift due to translational flight.  ,increase power because rotor RPM is increasing. ,reduce power because rotor profile drag is reduced. 
8,932,"Assuming the phase lag of a rotor blade is 90o and the control advance angle is 15 degrees, then the pitch operating arm must be at the highest point of the swash plate : .                  ",B,90o ahead of the highest flapping position. ,75o ahead of the highest flapping position. ,105o ahead of the highest flapping position.  
8,933,"A helicopter is hovering and the pilot applies right pedal.Assuming the main rotor rotates anti clockwise viewed from above, the helicopter will.  ",A,"descend, unless the pilot inches the throttle open.     ","ascend, unless the pilot decreases rotor RPM.     ","descend, unless the pilot applies more collective pitch. "
8,934,"A helicopter has a main rotor which rotates anti-clockwise viewed from above, and is fitted with an anti-torque tail rotor. It will tend to drift sideways to.   ",B,"port, if the tail rotor is mounted on the left side of the aircraft. ","starboard, whichever way the tail rotor is fitted.    ","port, if the tail rotor is mounted on the right side of the aircraft.       "
8,935,"As the rotor head is tilted to travel forward, what happens to the rearward travelling blade's pitch angle?.                ",A,Increases.        ,Decreases.   ,No change.      
8,936,The tail rotor.,A,produces a force opposing torque reaction.    ,produces a force in the same direction as torque reaction.     ,is not subject to dissymmetry of lift. 
8,937,"With the tail rotor pedals in neutral, the tail rotor blade pitch will be.  ",A,positive.,negative.          ,neutral.    
8,938,The main rotor drive shaft is tilted laterally on some helicopters to correct tail rotor.   ,A,drift.  ,torque.,roll.      
8,939,Certain helicopters tend to tilt laterally when landing. This problem can be overcome by placing the tail rotor thrust.                        ,C,below the line of the main rotor hub.  ,above the line of the main rotor hub. ,in line with the main rotor hub.           
8,940,Ground cushion effect is produced by.                      ,B,recirculating air giving additional lift.            ,increased pressure under the main rotor disc. ,increase in density above the fuselage. 
8,941,A helicopter hovering near a tall building will.   ,C,drift away from it.      ,be unaffected by it.  ,drift towards it.           
8,942,Drooping of helicopter blades is compensated by. ,C,flapping.          ,dragging.         ,centrifugal force.         
8,943,"During decent with power-on, on a helicopter.    ",C,"lift, weight and thrust are acting on the helicopter. ","lift, drag and thrust are acting on the helicopter.  ","lift, drag, thrust and weight are acting on the helicopter.   "
8,944,A helicopter hovering 2m above the ground subject to a strong cross wind will.    ,C,lose lift due to the removal of the ground cushion effect.  ,increase lift due to ground cushion effect.     ,lose lift due to recirculation.   
8,945,"With a drop in ambient temperature, an aircraft service ceiling will.    ",B,lower.  ,rise.      ,not be affected.           
8,946,"During an autorotative descent, rotor RPM will be. ",A,higher than in powered flight.            ,lower than in powered flight. ,substantially the same as in powered flight.  
8,947,Helicopter blades are.      ,A,symmetrical.    ,highly cambered. ,reverse cambered.       
8,948,Autorotative force is the.                    ,A,component of the total reaction which acts forward in the plane of rotation in opposition to drag.,force required to turn in a hover.        ,force the pilot must apply to the collective lever to obtain a controlled descent.      
8,949,Autorotation.              ,C,leaves the aircraft with no directional control.   ,results in a loss of power.        ,is the production of lift from freely rotating rotor blades.     
8,950,"If the main rotor of a helicopter rotates in an anti-clockwise direction when viewed from above, and a hovering left turn is required, the following movements of the controls are selected : .     ",C,"Rudder pedal to the left, and decrease throttle.  ","Rudder pedal to the left, and increase throttle.          ","Rudder pedal to the right, and increase throttle.        "
8,951,Helicopter derives its lift from.   ,C,air is pushed downward.      ,rotor acts as a airscrew.           ,the blade of the helicopter creates a low pressure above it. 
8,952,A two bladed helicopter rotor on a central gimbal is called.    ,A,semi rigid rotor.           ,fully articulated rotor. ,rigid rotor.       
8,953,"If a helicopter rotor disc is rotating anticlockwise, viewed from above where, would a pitch input be fed into the disc to move the helicopter backwards, (90 degrees to what)?.              ",C,In front of the lateral axis.      ,Left of the longitudinal axis.  ,Right of the longitudinal axis.   
8,954,"On a helicopter, what is vortex ring state?.",A,Tip vortex build-up during hover.       ,Tip vortex interference at high forward speed.          ,Ground vortex interference when hovering close to the ground.       
8,955,"Climbs with forward speed require less power than vertical climbs, because of.",A,translational lift.          ,increased inertia.         ,forward momentum.   
8,956,Translational flight ,C,achieved by raising or lowering the collective lever.  ,when the helicopter changes from one steady flight condition to another.,achieved by tilting the rotor disc in the direction of flight. 
8,957,The best design of a rotor blade is where the CofP.   ,B,moves freely along the length of the blade. ,does not move.            ,is insignificant.   
8,958,When the cyclic stick is eased forward in the hover position.                        ,C,altitude is increased. ,forward thrust is decreased.   ,vertical lift is reduced.   
8,959,The rotor cone is formed by.,B,blade alignment.          ,centrifugal force and lift.        ,centrifugal force only. 
8,960,Tracking is carried out to_____________the main rotor blade tip path.                    ,B,restore.            ,align.   ,balance.           
8,961,The advancing blade of a helicopter is the one moving.   ,A,one moving forward into relative airflow. ,highest blade.  ,one moving in direction of relative air flow. 
8,962,Lift is generated by.      ,C,down-wash below the blade.  ,high pressure above the blade. ,low pressure above the blade. 
8,963,Static stability of a helicopter is.                     ,B,the stability of the helicopter when hovering.  ,the tendency move back toward neutral after disturbance.  ,the tendency to oscillate until the neutral is achieved.   
8,964,Forward velocity causes the advancing blade to.    ,C,flap down to increase lift.       ,give increased lift due to blade flapping. ,flap up to reduce lift.  
8,965,When moving from the hover to forward flight it is necessary to.  ,A,increase the engine power.      ,decrease the engine power.     ,maintain constant engine power.        
8,966,After a change in collective pitch the Rotor RPM will rise and fall. This is called.    ,B,static droop.    ,transient droop.  ,under swing.   
8,967,"After a change in pitch of a rotor blade, the blade will be at maximum flap at.  ",A,90°.      ,0°.        ,180°.    
8,968,The rotor disc is.                     ,B,the ground cushion.  ,the distance between tip to tip.           ,the rotor head hub.      
8,969,The maximum forward speed of a helicopter is limited by.  ,A,retreating blade stall and the forward speed of the advancing blade.  ,engine power.  ,the shape of the fuselage.  
8,970,What principle does the delta 3 hinge use?.               ,C,Triangular pitch change lever.,Flapping actuators.      ,Offset hinges. 
8,971,"As the angle of attack of a rotor blade increases, it affects the.     ",B,flapping forces.           ,dragging and the flapping forces.       ,dragging forces.   
8,972,"With an increase in its angle of attack, the drag acting on a rotor blade.   ",B,decreases.        ,increases.         ,remains constant.        
8,973,"Forces on a helicopter, in a power-on descent are. ",A,"lift, drag, thrust, weight.         ","lift, drag, thrust.  ","weight, drag, lift.        "
8,974,The bell stability augmentation system is based on. ,C,flapping hinges.    ,offset hinges.  ,gyroscopic forces. 
8,975,During forward flight the advancing blade will.  ,B,flap down.       ,flap up.   ,lag.      
8,976,What is the advancing blade on a helicopter doing?.  ,B,Going to the highest point.  ,Increasing in lift.         ,Increasing in drag.      
8,977,What is the swash plate on a helicopter used for?.   ,A,Control of the pitch of the rotor blades.         ,Control of the speed of the rotor blades.        ,Control of the flap of the rotor blades.   
8,978,Upwash on a helicopter would result in.                    ,B,decrease in lift.            ,increase in lift without an increase in power. ,decrease in speed.       
8,979,"After a roll to the left of a statically unstable helicopter, the helicopter would.",A,continue to roll further.    ,remain at the position that it had rolled to.     ,roll back to the horizontal.      
8,980,The difference between transient droop and static droop is.    ,B,overswing.       ,underswing.  ,a hole in one. 
8,981,What happens to a helicopter in autorotative flight?.  ,A,The rotor goes in the normal direction of rotation.     ,The rotor goes the opposite direction to the normal direction of rotation.,The cabin goes in the direction of rotation.  
8,982,"The RPM of the rotor blades is constant, within small limits to.     ",B,prevent blades over-speeding. ,prevent blades folding up during flight.  ,reduce torque loading.            
8,983,"To maintain the position of the helicopter, when hovering with a decrease in air density, the pilot must. ",A,increase the collective pitch.,increase rotor RPM.    ,ncrease the cyclic pitch. 
8,984,Relative airflow over a helicopter blade.,A,increases at the tip.      ,is unaffected by blade position.,increases at the root.   
8,985,An helicopter fin helps to give.                       ,B,longitudinal stability about the normal axis.   ,directional stability about the normal axis.  ,directional stability about the longitudinal axis.   
8,986,"After a roll to the left of a statically stable helicopter, the helicopter would.   ",B,continue to roll.           ,come back to level flight.        ,increases roll.   
8,987,Solidity of the rotor is the ratio of the.   ,A,blade area to disc area.            ,all up weight to blade area.     ,all up weight to disc area.
8,988,Which direction is the air flowing through the main rotor during autorotation?. ,A,Upwards.        ,Parallel to the rotor chord line.           ,Downwards.   
8,989,The purpose of an off-set vertical stabilizer is to.   ,B,provide stability during vertical flight.   ,relieve some of the load on the tail rotor during forward flight. ,provide lift during forward flight.      
8,990,The purpose of the horizontal stabilizer is to.  ,A,"maintain the aircraft in as near a horizontal attitude as possible, during forward flight.  ",to reduce rotor head loads during translational flight.  ,to stabilize the aircraft in the hover.  
8,991,"During autorotation, the rudder pedals.                     ",A,would need to be backed off due to the loss of torque.         ,would have no effect on directional control. ,ould need to be advanced to counteract the increased torque.  
8,992,"In forward flight, the advancing blade would be expected to.     ",C,lag.  ,increase pitch. ,flap up.            
8,993,"When the helicopter moves from the hover to translational flight, the lift vector will.   ",B,remain vertical.            ,move forward.            ,move aft.         
8,994,If the blade angle of attack increases.,B,lift increases only.       ,lift and drag increases.            ,drag increases only.     
8,995,When a blade is flapping up.              ,B,pitch will increase.  ,pitch will decrease.     ,lift and drag both increase. 
8,996,Vortex ring start requires.    ,C,retreating blade stall.  ,advancing blade stall.,power on descent.       
8,997,Rotor tip vortices are strongest when. ,A,hovering with high weight.     ,flying high speed in straight and level flight.,flying into a headwind.   
8,998,Tail rotor effects the helicopter in.     ,B,pitch and roll.  ,vertical axis. ,horizontal axis.  
8,999,A blade of a Helicopter Main Rotor is.                      ,C,highly cambered.         ,reverse cambered.       ,symmetrically cambered.        
8,1000,Helicopter rotor blades produce lift by.                      ,C,moving a small mass of air downwards slowly.         ,moving a large mass of air downwards quickly.  ,creating a lower pressure above the blade than below.  
8,1001,"With an increase in forward velocity of a helicopter, the increase in parasitic drag will cause the fuselage attitude to. ",A,pitch down. ,remain level.    ,pitch up.          
8,1002,"On a helicopter, rotor disc lift happens.      ",C,180° later.        ,90° later.      ,immediately. 
8,1003,"During an autorotative decent, rotor RPM will be.           ",A,higher than in powered flight.    ,approximately the same as in powered flight. ,lower than in powered flight.
8,1004,Lift in a helicopter is a result of.    ,B,pitch * square root of speed. ,angle of attack * velocity squared.     ,angle of attack * velocity squared and forward speed.
8,1005,After a change in pitch of a rotor blade the blade will be at maximum flap at. ,B,180°.    ,90°.      ,0°.        
8,1006,"When the rotor blade increases its angle of attack, the centre of pressure.     ",A,does not move.            ,moves rearwards.  ,moves forward.           
8,1007,Autorotative force attempts to pull the rotor blade.               ,A,in the direction of normal rotation.   ,both in and against the direction of normal rotation. ,against the direction of normal rotation.         
8,1008,The ground effect is effective up to a height equalling.   ,C,twice the diameter of the rotor disc.   ,the length of the fuselage.      ,the diameter of the rotor disc.    
8,1009,Movement of the collective control will.           ,A,increase the pitch of the main rotor blades. ,increase the pitch of the tail rotor.      ,tilt the disc and increase engine power. 
8,1010,Rotor blade sailing is a problem at.   ,A,low rotor RPM at engine shut down. ,normal rotor RPM in gusty conditions.          ,high rotor RPM at engine start up.
8,1011,"The layer of air over the surface of an aerofoil which is slower moving, in relation to the rest of the airflow, is known as. ",B,camber layer.   ,boundary layer.   ,none of the above are correct. 
8,1012,During helicopter forward flight the retreating blade will tend to.     ,A,flap down.       ,no change.       ,flap up.            
8,1013,"When airflow velocity over an upper cambered surface of an aerofoil decreases, what takes place?.                ",A,"Pressure increases, lift decreases.        ","Pressure decreases, lift increases.        ","Pressure increases, lift increases.      "
8,1014,What is a controlling factor of turbulence and skin friction?.   ,A,Countersunk rivets used on skin exterior.       ,Fineness ratio. ,Aspect ratio.    
8,1015,Changes in aircraft weight.     ,C,will only affect total drag if the lift is kept constant. ,will not affect total drag since it is dependant only upon speed.  ,cause corresponding changes in total drag due to the associated lift change. 
8,1016,When an aerofoil stalls.                       ,B,lift and drag increase. ,lift decreases and drag increases.        ,lift increases and drag decreases.   
8,1017,"When a helicopter rotor disc is tilted forward, what happens to the pitch of the retreating blade?. ",A,Increases.        ,Remains constant.   ,Decreases.       
8,1018,Airflow through the main rotor disc in autorotation is.                      ,B,always down through the rotor disc.  ,always up through the rotor disc. ,may be either up or down.      
8,1019,The blade stalling speed will.     ,B,only change if the MTWA were changed. ,increase with an increase in helicopter weight. ,be unaffected by helicopter weight changes since it is dependant upon the angle of attack.            
8,1020,Ground effect will be most apparent when.               ,B,taxiing in the hover.    ,hovering close to the ground. ,taxiing on the ground.
8,1021,"When entering into a stable autorotative state, the main rotor RPM will initially. ",B,increase.          ,decrease.,be unaffected. 
8,1022,The stalling speed of an helicopter blade.                   ,A,is increased when the helicopter is heavier.    ,is increased when the helicopter is lighter. ,does not change.         
8,1023,Helicopters in forward flight are usually.                   ,A,directionally stable.     ,laterally stable.            ,longitudinally stable.   
8,1024,Stability of a helicopter is its.    ,C,ability to hover at a fixed point above the ground.   ,ability to move in all 3 axis where and when required.     ,ability to return to original attitude after displacement.   
8,1025,In forward flight the relative air velocity at each blade.    ,C,is greatest for the retreating blade. ,is equal at all blades due to compensation.   ,is greatest for the advancing blade.    
8,1026,What forces are acting on the helicopter during descent?.                 ,B,Lift only.         ,Lift and weight.   ,Weight only.   
8,1027,The ground cushion effect is apparent.  ,B,in the hover only. ,in the hover and at low translational flight close to the ground. ,on the ground only. 
8,1028,If the angle of attack is increased on a main rotor blade.        ,B,there is no change in drag.,there is an increase in drag.     ,there is a reduction in drag. 
8,1029,A helicopter main rotor blade may be tapered from root to tip to.    ,A,equalise lift along the blade.,reduce induced drag.  ,reduce the blade weight.  
8,1030,A helicopter main rotor blade is twisted from root to tip to.      ,B,permit the blade to straighten under aerodynamic load.  ,equalise lift along the blade.  ,give the blade additional strength.
8,1031,Translational drift is.               ,A,the tendency for the aircraft to drift laterally.     ,the tendency for the aircraft to turn to port.,the tendency for the aircraft to pitch nose up.            
8,1032,The choice of aerofoil section for a rotor blade is such that.   ,A,it has a stable centre of pressure. ,the CofP moves very slowly.  ,the CofP moves rapidly in response to pitch changes.           
8,1033,"When the rotor blade is flapping up, the angle of attack.  ",B,remains the same as the pitch angle.   ,is less than the pitch angle.     ,is greater than the pitch angle.
8,1034,"When the rotor blade is flapping down, the pitch angle.   ",A,is less than the angle of attack.  ,remains the same.        ,is greater than the angle of attack.  
8,1035,The tropopause exists at about.      ,C,"18,000 ft.        ","30,000 ft.        ","36,000 ft.        "
8,1036,The rotor blades operate at the best Lift/Drag ratio when their.   ,C,angle of attack is 0 degrees.,pitch angles closely approach the stall angle.  ,angle of attack is about +3 degrees.   
8,1037,The centre of pressure of an aerofoil is that point on the cord line. ,C,"which moves most, with changes in angle of attack, if the section is symmetrical.",at which the highest pressure is said to act.    ,at which the lift forces resultant is said to act.  
8,1038,The main rotor assembly of a helicopter provides.                 ,B,both lift and horizontal thrust.   ,"lift, a component of which is horizontal so thrust is obtained.   ","lift, but an unbalanced component in the direction of flight moves the aircraft forward."
8,1039,An advantage of the symmetrical section blades used on helicopters is that.   ,C,the movement of the centre of pressure with changes of the angle of attack is greater than that of a fixed wing. ,the centre of pressure moves forward with changes in angle of attack. ,"the position of the feather axis and the centre of pressure and centre of gravity coincide, providing stability. "
8,1040,Which part of the rotor disc produces the most lift during forward flight?. ,B,The mid-span portion.,The front portion.  ,The rear portion. 
8,1041,The aerofoil shape of a main rotor blade is symmetrical in order to make the blade have.,C,the highest possible lift co-efficient when hovering.  ,the best possible autorotative characteristics.,a relatively stable centre of pressure position with changes in angle of attack. 
8,1042,Aspect ratio is the ratio of the.  ,C,disc diameter to the chord.     ,blade chord to the disc area.   ,blade span to the chord.   
8,1043,Disc loading is defined as the.     ,A,ratio of gross weight to disc area.    ,ratio of blade area to disc area.           ,ratio of gross weight to total blade area. 
8,1044,A helicopter has a main rotor which rotates anticlockwise viewed from above. What happens if a loss of anti-torque device at cruise speed in flight?.,A,Nose pitches up slightly + yaw to right.   ,Nose pitches up slightly + yaw to left. ,No appreciable change.  
8,1045,Over pitch causes.                   ,C,an increase in RPM.  ,a reduction in RPM.    ,blades to cone up. 
8,1046,A shrouded tail rotor.             ,A,reduces need for cyclic feathering.,gives control in pitch and yaw.           ,has increased airflow so yaw can be controlled by the rudder.          
8,1047,"In a helicopter with its main rotor turning anti-clockwise, which way does the aircraft tend to drift?",B,Port if tail rotor is mounted on the right.,"Starboard, irrespective of which side the tail rotor is mounted on. ",Port if tail rotor is mounted on the left.          
8,1048,Dihedral wings combat instability in.             ,B,yaw.    ,side-slip.          ,pitch.   
8,1049,"An aircraft, which is longitudinally stable, will tend to return to level flight after a movement in which axis?.",A,Pitch.   ,Yaw.   ,Roll.    
8,1050,The normal axis of an aircraft passes through.     ,A,the centre of gravity.   ,a point at the centre of the wings. ,at the centre of pressure.         
8,1051,Due to the change in downwash on an untapered wing (i.e. one of constant chord length) it will.,C,not provide any damping effect when rolling. ,not suffer adverse yaw effects when turning.   ,tend to stall first at the root.   
8,1052,Correcting for a disturbance which has caused a rolling motion about the longitudinal axis would re-establish which of the following?.,A,Lateral stability.  ,Longitudinal stability. ,Directional stability.  
8,1053,Porpoising is an oscillatory motion in the. ,C,yaw plane.       ,roll plane. ,pitch plane.      
8,1054,Directional stability is maintained.                 ,B,"by the tailplane, and controlled by the elevators.       ","by the keel surface and fin, and controlled by the rudder.   ","by the mainplanes, and controlled by the ailerons.     "
8,1055,Longitudinal stability is given by.    ,C,the fin. ,the wing dihedral.   ,the horizontal tailplane.           
8,1056,Lateral stability is given by.  ,C,the horizontal tailplane.           ,the ailerons.     ,the wing dihedral.   
8,1057,Stability about the lateral axis is given by.                 ,B,the ailerons.     ,the horizontal tailplane.           ,wing dihedral. 
8,1058,Sweepback of the wings will.             ,C,decrease lateral stability. ,not affect the lateral stability. ,increase lateral stability.          
8,1059,Dutch Roll is.              ,B,primarily a pitching instability. ,a combined rolling and yawing motion.         ,a type of slow roll.      
8,1060,A high wing position gives.                ,A,more lateral stability than a low wing.     ,less lateral stability than a low wing.,the same lateral stability as a low wing.          
8,1061,Directional stability may be increased with.               ,C,pitch dampers. ,horn balance.   ,yaw dampers.  
8,1062,Lateral stability may be increased with.   ,A,increased lateral dihedral. ,increased lateral anhedral.   ,increased longitudinal dihedral.  
8,1063,Longitudinal stability is increased if the.  ,A,CG is forward of the CP.       ,Thrust acts on a line below the total drag.      ,CP moves forward of the CG.
8,1064,Directional stability is about the.                    ,C,lateral axis.      ,longitudinal axis.         ,normal axis.  
8,1065,Lateral stability is about the.   ,A,longitudinal axis.         ,normal axis. ,vertical axis.    
8,1066,Longitudinal stability is provided by the.   ,A,horizontal stabilizer.    ,vertical stabilizer. ,mainplane.       
8,1067,If the aircraft turns and side-slips.     ,C,the sweepback of the wing will correct the sideslip.,the keel surface will correct the sideslip.        ,the dihedral of the wing will correct the sideslip.      
8,1068,"An aircraft disturbed from its normal flight path, and automatically returns to that normal flight path, without any action on the part of the pilot is known as. ",C,aircraft stall.    ,aircraft instability.       ,aircraft stability.   
8,1069,The fin gives stability about which axis?. ,C,Longitudinal axis.       ,Lateral axis.,Normal axis.    
8,1070,"If the nose of the aircraft is rotated about its lateral axis, what is its directional movement?.                 ",C,Rolling or banking to the left or right.   ,Turning to the left or right.     ,Climbing or diving. 
8,1071,The function of an aircraft fin.                       ,C,is to provide directional control.   ,is to provide straight airflow across the rudder. ,is to provide stability about the normal axis.  
8,1072,Movement of an aircraft about its normal axis.    ,B,is rolling.         ,is yawing.        ,is pitching.       
8,1073,"If, after a disturbance, an aeroplane initially returns to its equilibrium state. ",B,it has neutral stability. ,it has static stability and may be dynamically stable.,it is neutrally unstable.            
8,1074,Stability of an aircraft is.      ,A,the tendency of the aircraft to return to its original trimmed position after having been displaced. ,the tendency of the aircraft to stall at low airspeed.  ,the ability of the aircraft to rotate about an axis. 
8,1075,The three axes concerned with stability of an aircraft have. ,B,normal axis through C of G. Lateral axis - wing tip to wing tip. Longitudinal axis - nose to tail but not through C of G.   ,"longitudinal, lateral and normal axis all passing through aircraft centre of gravity.","longitudinal axis nose to tail, lateral axis at furthest span point, normal axis through centre of pressure. "
8,1076,If an aircraft returns to a position of equilibrium it is said to be.   ,A,positively stable.    ,neutrally stable.           ,negatively stable. 
8,1077,The pendulum effect on a high wing aircraft.  ,B,has no effect on lateral stability.         ,increases lateral stability.        ,decreases lateral stability.       
8,1078,"After a disturbance in pitch, an aircraft continues to oscillate at constant amplitude. It is.                     ",B,longitudinally unstable.           ,longitudinally neutrally stable.   ,laterally unstable.        
8,1079,On an aircraft with an all-moving tailplane nose up pitch is caused by.   ,A,decreasing tailplane incidence. ,increasing tailplane incidence.            ,up movement of the trim tab. 
8,1080,What gives the aircraft directional stability?.    ,A,Vertical stabiliser.       ,Elevators.        ,Horizontal stabiliser.   
8,1081,"In flight if the aircraft nose gets an upward gust of wind, what characteristic will have the greatest effect to counteract it?.    ",B,Wing Sweep.   ,Horizontal stabiliser and fuselage length. ,Position of the centre of pressure relative to the centre of gravity. 
8,1082,To correct dutch roll you must damp oscillation around : ,C,the longitudinal axis.  ,the lateral axis.            ,the vertical axis.
8,1083,An elevator trim tab is used to.                       ,C,counteract propeller torque.  ,prevent the control surface from stalling the airflow. ,reduce control column forces on the pilot.     
8,1084,A high wing aircraft will be more.                  ,A,laterally stable than a low wing aircraft.         ,longitudinally stable than a low wing aircraft. ,directionally stable than a low wing aircraft. 
8,1085,"After an aircraft has been disturbed from its straight and level flight, it returns to its original attitude with a small amount of decreasing oscillation.The aircraft is. ",C,statically stable but dynamically unstable.,statically unstable but dynamically stable.      ,statically stable and dynamically stable.         
8,1086,"If there is an increase of density, what effect would there be in aerodynamic dampening?.",B,Decreased.      ,Increased.        ,None.
8,1087,Yawing is a rotation around.              ,B,the lateral axis obtained by the rudder.  ,the normal axis obtained by the rudder.   ,the normal axis obtained by the elevator.       
8,1088,Lateral stability is reduced by increasing.                   ,C,dihedral.          ,sweepback.      ,anhedral.         
8,1089,Azimuth stability is dependent on.                 ,B,dihedral.          ,keel and fin.    ,tailplane.          
8,1090,Sweepback of the wings will.  ,C,increase lateral stability at high speeds only.  ,not affect lateral stability.       ,increase lateral stability at all speeds. 
8,1091,If you have an aircraft that is more laterally stable then directionally stable it will tend to : ,C,bank.   ,slip.      ,skid.    
